state_load,state_hour,state_pv,state_battery_soc,state_capa_to_charge,state_capa_to_discharge,state_grid_status,state_grid_co2,state_grid_price_import,state_grid_price_export,state_co2_emission,state_pv_load_diff,state_cost,state_normalized_cost,state_prev_load,state_prev_pv,state_prev_grid_price_import,state_prev_grid_co2,state_prev_action_grid_import,state_cost_co2,state_sum_load,action_battery_power,config_starting_time_step,config_cost_battery,episode,iteration
10111.545242758817,5.0,0.0,0.2,58048.88888888889,0.0,1.0,0.304480517,0.2,0.0,2344.0401406024716,-10111.545242758817,1756.5042357489663,0.0,7610.501108443595,0.0,0.2,0.308000762,7610.501108443595,0.1,543229.6437556096,0,0,0,0,197
18513.56200450882,6.0,0.0,0.2,58048.88888888889,0.0,1.0,0.297069873,0.2,0.0,3078.768523184095,-18513.56200450882,2330.185900870173,0.0,10111.545242758817,0.0,0.2,0.304480517,10111.545242758817,0.1,543229.6437556096,0,0,0,0,198
24748.58006429592,7.0,2197.46215876089,0.2,58048.88888888889,0.0,1.0,0.301870789,0.2,0.0,5499.821513457061,-22551.11790553503,4252.694552247471,0.0,18513.56200450882,0.0,0.2,0.297069873,18513.56200450882,0.1,543229.6437556096,0,0,0,0,199
23946.039366132758,8.0,13113.88707647628,0.2,58048.88888888889,0.0,1.0,0.298644395,0.2,0.0,6807.523754975886,-10832.152289656478,5190.975956604594,0.0,24748.58006429592,2197.46215876089,0.2,0.301870789,22551.11790553503,0.1,543229.6437556096,0,0,0,0,200
23572.259681855085,9.0,14673.376350435621,0.2,58048.88888888889,0.0,1.0,0.29379060100000004,0.2,0.0,3234.961567092324,-8898.883331419464,2489.926614640528,0.0,23946.039366132758,13113.88707647628,0.2,0.298644395,10832.152289656478,0.1,543229.6437556096,0,0,0,0,201
23494.919442421535,10.0,20131.588809293316,0.2,58048.88888888889,0.0,1.0,0.29257514,0.2,0.0,2614.4082821666066,-3363.3306331282183,2041.2174945005536,0.0,23572.259681855085,14673.376350435621,0.2,0.29379060100000004,8898.883331419464,0.1,543229.6437556096,0,0,0,0,202
23598.10743778423,11.0,22470.82272023233,0.2,58048.88888888889,0.0,1.0,0.298759163,0.2,0.0,984.0269308537771,-1127.2847175519018,771.0688197110214,0.0,23494.919442421535,20131.588809293316,0.2,0.29257514,3363.3306331282183,0.1,543229.6437556096,0,0,0,0,203
23235.16516548565,12.0,18855.643039690218,0.2,58048.88888888889,0.0,1.0,0.290674402,0.2,0.0,336.7866386784976,-4379.522125795433,259.13560737823013,0.0,23598.10743778423,22470.82272023233,0.2,0.298759163,1127.2847175519018,0.1,543229.6437556096,0,0,0,0,204
23140.643375565887,13.0,18217.67015488867,0.2,58048.88888888889,0.0,1.0,0.289286699,0.08,0.0,1273.014974961356,-4922.973220677217,1003.2059226552223,0.0,23235.16516548565,18855.643039690218,0.2,0.290674402,4379.522125795433,0.1,543229.6437556096,0,0,0,0,205
23295.76933359271,14.0,8789.84863504356,0.2,58048.88888888889,0.0,1.0,0.296318156,0.08,0.0,1424.1506722751105,-14505.920698549151,536.2529248816884,0.0,23140.643375565887,18217.67015488867,0.08,0.289286699,4922.973220677217,0.1,543229.6437556096,0,0,0,0,206
22907.784589372346,15.0,1559.4892739593413,0.2,58048.88888888889,0.0,1.0,0.270860182,0.08,0.0,4298.367672476316,-21348.295315413005,1590.3104231315638,0.0,23295.76933359271,8789.84863504356,0.08,0.296318156,14505.920698549151,0.1,543229.6437556096,0,0,0,0,207
17031.378057421072,16.0,0.0,0.2,58048.88888888889,0.0,1.0,0.24524230600000002,0.2,0.0,5782.403154522514,-17031.378057421072,2286.103940685292,0.0,22907.784589372346,1559.4892739593413,0.08,0.270860182,21348.295315413005,0.1,543229.6437556096,0,0,0,0,208
17569.80776607668,17.0,0.0,0.2,58048.88888888889,0.0,1.0,0.22765026300000002,0.2,0.0,4176.814429159745,-17569.80776607668,3823.957054400189,0.0,17031.378057421072,0.0,0.2,0.24524230600000002,17031.378057421072,0.1,543229.6437556096,0,0,0,0,209
17604.15014708819,18.0,0.0,0.2,58048.88888888889,0.0,1.0,0.22554941399999998,0.2,0.0,3999.771358806799,-17604.15014708819,3913.938689096016,0.0,17569.80776607668,0.0,0.2,0.22765026300000002,17569.80776607668,0.1,543229.6437556096,0,0,0,0,210
17609.29686269604,19.0,0.0,0.2,58048.88888888889,0.0,1.0,0.22897089399999998,0.2,0.0,3970.6057496437543,-17609.29686269604,3917.8906043820134,0.0,17604.15014708819,0.0,0.2,0.22554941399999998,17604.15014708819,0.1,543229.6437556096,0,0,0,0,211
7579.018462358994,20.0,0.0,0.2,58048.88888888889,0.0,1.0,0.227340897,0.2,0.0,4032.016445362907,-7579.018462358994,3925.0610170754985,0.0,17609.29686269604,0.0,0.2,0.22897089399999998,17609.29686269604,0.1,543229.6437556096,0,0,0,0,212
7562.701022848125,21.0,0.0,0.2,58048.88888888889,0.0,1.0,0.222231727,0.2,0.0,1723.0208556122543,-7562.701022848125,1688.1057780330243,0.0,7579.018462358994,0.0,0.2,0.227340897,7579.018462358994,0.1,543229.6437556096,0,0,0,0,213
7664.832600098216,22.0,0.0,0.2,58048.88888888889,0.0,1.0,0.23718597,0.2,0.0,1680.6721090922051,-7664.832600098216,1680.6074154788457,0.0,7562.701022848125,0.0,0.2,0.222231727,7562.701022848125,0.1,543229.6437556096,0,0,0,0,214
7565.967541044583,23.0,0.0,0.2,58048.88888888889,0.0,1.0,0.24752179,0.08,0.0,1817.9907551419174,-7565.967541044583,1714.765595533835,0.0,7664.832600098216,0.0,0.2,0.23718597,7664.832600098216,0.1,543229.6437556096,0,0,0,0,215
7565.440832822291,0.0,0.0,0.2,58048.88888888889,0.0,1.0,0.253513386,0.08,0.0,1872.7418288412537,-7565.440832822291,792.5515861676921,0.0,7565.967541044583,0.0,0.08,0.24752179,7565.967541044583,0.1,543229.6437556096,0,0,0,0,216
7564.1511420286415,1.0,0.0,0.2,58048.88888888889,0.0,1.0,0.27469630899999997,0.08,0.0,1917.940522111439,-7564.1511420286415,797.0293188369272,0.0,7565.440832822291,0.0,0.08,0.253513386,7565.440832822291,0.1,543229.6437556096,0,0,0,0,217
7563.090305929633,2.0,0.0,0.2,58048.88888888889,0.0,1.0,0.28317075,0.08,0.0,2077.8443994334025,-7563.090305929633,812.9165313056316,0.0,7564.1511420286415,0.0,0.08,0.27469630899999997,7564.1511420286415,0.1,543229.6437556096,0,0,0,0,218
7707.695983247596,3.0,0.0,0.2,58048.88888888889,0.0,1.0,0.284807118,0.08,0.0,2141.6459542478237,-7707.695983247596,819.211819899153,0.0,7563.090305929633,0.0,0.08,0.28317075,7563.090305929633,0.1,543229.6437556096,0,0,0,0,219
7684.924399958158,4.0,0.0,0.2,58048.88888888889,0.0,1.0,0.28676015,0.2,0.0,2195.206679408924,-7684.924399958158,836.1363466007001,0.0,7707.695983247596,0.0,0.08,0.284807118,7707.695983247596,0.1,543229.6437556096,0,0,0,0,220
8848.32515747903,5.0,0.0,0.2,58048.88888888889,0.0,1.0,0.294430183,0.2,0.0,2203.730073670661,-8848.32515747903,1757.3578873586978,0.0,7684.924399958158,0.0,0.2,0.28676015,7684.924399958158,0.1,543229.6437556096,0,0,0,0,221
16850.93965456064,6.0,0.0,0.2,58048.88888888889,0.0,1.0,0.299458195,0.2,0.0,2605.213995360055,-16850.93965456064,2030.1864310318115,0.0,8848.32515747903,0.0,0.2,0.294430183,8848.32515747903,0.1,543229.6437556096,0,0,0,0,222
22609.965767656373,7.0,5812.641839303,0.2,58048.88888888889,0.0,1.0,0.282361503,0.2,0.0,5046.151973008652,-16797.323928353373,3874.8031282129937,0.0,16850.93965456064,0.0,0.2,0.299458195,16850.93965456064,0.1,543229.6437556096,0,0,0,0,223
22604.526805178724,8.0,13397.430580832524,0.2,58048.88888888889,0.0,1.0,0.276856841,0.2,0.0,4742.917630787723,-9207.0962243462,3833.756548749447,0.0,22609.965767656373,5812.641839303,0.2,0.282361503,16797.323928353373,0.1,543229.6437556096,0,0,0,0,224
23148.110645007142,9.0,20769.561694094864,0.2,58048.88888888889,0.0,1.0,0.276543346,0.2,0.0,2549.0475754555164,-2378.548950912278,2096.3240024147917,0.0,22604.526805178724,13397.430580832524,0.2,0.276856841,9207.0962243462,0.1,543229.6437556096,0,0,0,0,225
23239.943829156156,10.0,25235.371887705707,0.2,58048.88888888889,0.0,1.0,0.284446476,0.2,0.0,657.7718855100712,1995.4280585495508,541.4869787334628,0.0,23148.110645007142,20769.561694094864,0.2,0.276543346,2378.548950912278,0.1,543229.6437556096,0,0,0,0,226
23136.12106688552,11.0,26936.63291384317,0.22749996558754454,56053.46083033933,1616.2967274251362,1.0,0.27660061399999997,0.2,0.0,0.0,3800.5118469576482,0.0,0.0,23239.943829156156,25235.371887705707,0.2,0.284446476,0.0,0.1,543229.6437556096,1995.4280585495508,0,0,0,227
22615.846937720977,12.0,24526.513126815094,0.2798766697030316,52252.94898338169,4694.71132346083,1.0,0.27593708,0.2,0.0,0.0,1910.6661890941177,0.0,0.0,23136.12106688552,26936.63291384317,0.2,0.27660061399999997,0.0,0.1,543229.6437556096,3800.5118469576482,0,0,0,228
22647.23053557661,13.0,18288.556030977732,0.3062084906996583,50342.28279428757,6242.350936627065,1.0,0.283849531,0.08,0.0,0.0,-4358.674504598879,0.0,0.0,22615.846937720977,24526.513126815094,0.2,0.27593708,0.0,0.1,543229.6437556096,1910.6661890941177,0,0,0,229
22378.689768372056,14.0,9569.59327202323,0.2320492123629837,55723.362429594825,1883.6764320281864,1.0,0.288986152,0.08,0.0,0.0,-12809.096496348826,0.0,-0.0008696409284535421,22647.23053557661,18288.556030977732,0.08,0.283849531,0.0,0.1,543229.6437556096,-4358.674504598879,0,0,0,230
22295.19962643343,15.0,1630.3751500484022,0.19999999999999998,58048.88888888889,0.0,1.0,0.261484853,0.08,0.0,3157.295103371614,-20664.824476385027,1189.7631154828125,-0.0003776114895251027,22378.689768372056,9569.59327202323,0.08,0.288986152,10925.420064320639,0.1,543229.6437556096,-1883.6764320281864,0,0,0,231
16982.293042533493,16.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.227273266,0.2,0.0,5403.538590478342,-16982.293042533493,2193.539817158636,0.0,22295.19962643343,1630.3751500484022,0.08,0.261484853,20664.824476385027,0.1,543229.6437556096,0,0,0,0,232
17572.625871603166,17.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.206685845,0.2,0.0,3859.6212039456636,-17572.625871603166,3782.4207289012647,0.0,16982.293042533493,0.0,0.2,0.227273266,16982.293042533493,0.1,543229.6437556096,0,0,0,0,233
17575.705157689627,18.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.200077955,0.2,0.0,3632.013027141162,-17575.705157689627,3877.7264770347497,0.0,17572.625871603166,0.0,0.2,0.206685845,17572.625871603166,0.1,543229.6437556096,0,0,0,0,234
17586.393236003034,19.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.198170793,0.2,0.0,3516.511145633493,-17586.393236003034,3866.7921461012747,0.0,17575.705157689627,0.0,0.2,0.200077955,17575.705157689627,0.1,543229.6437556096,0,0,0,0,235
7550.458304056618,20.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.19667308100000003,0.2,0.0,3485.1094935885576,-7550.458304056618,3865.7895965594626,0.0,17586.393236003034,0.0,0.2,0.198170793,17586.393236003034,0.1,543229.6437556096,0,0,0,0,236
7554.2554100154175,21.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.19763986100000003,0.2,0.0,1484.97189762085,-7554.2554100154175,1658.5888505734088,0.0,7550.458304056618,0.0,0.2,0.19667308100000003,7550.458304056618,0.1,543229.6437556096,0,0,0,0,237
7660.394797505817,22.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.21237320699999998,0.2,0.0,1493.0219891939453,-7660.394797505817,1660.1532809224782,0.0,7554.2554100154175,0.0,0.2,0.19763986100000003,7554.2554100154175,0.1,543229.6437556096,0,0,0,0,238
7558.0562455671825,23.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.259574403,0.08,0.0,1626.862610032426,-7558.0562455671825,1694.7652205044062,0.0,7660.394797505817,0.0,0.2,0.21237320699999998,7660.394797505817,0.1,543229.6437556096,0,0,0,0,239
7556.536020671533,0.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.285245258,0.08,0.0,1961.8779377835228,-7556.536020671533,800.8322934237269,0.0,7558.0562455671825,0.0,0.08,0.259574403,7558.0562455671825,0.1,543229.6437556096,0,0,0,0,240
7554.537917140436,1.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.284041993,0.08,0.0,2155.466066802745,-7554.537917140436,820.0694883339972,0.0,7556.536020671533,0.0,0.08,0.285245258,7556.536020671533,0.1,543229.6437556096,0,0,0,0,241
7552.733348949548,2.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.289488008,0.08,0.0,2145.806006178638,-7552.733348949548,818.9436339890988,0.0,7554.537917140436,0.0,0.08,0.284041993,7554.537917140436,0.1,543229.6437556096,0,0,0,0,242
7580.374485653841,3.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.29448500699999997,0.08,0.0,2186.4257321425735,-7580.374485653841,822.8612411302212,0.0,7552.733348949548,0.0,0.08,0.289488008,7552.733348949548,0.1,543229.6437556096,0,0,0,0,243
7696.319908174022,4.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.294491703,0.2,0.0,2232.306633470392,-7696.319908174022,829.6606221993464,0.0,7580.374485653841,0.0,0.08,0.29448500699999997,7580.374485653841,0.1,543229.6437556096,0,0,0,0,244
8884.58260950457,5.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.299462772,0.2,0.0,2266.5023565909714,-8884.58260950457,1765.9142172939019,0.0,7696.319908174022,0.0,0.2,0.294491703,7696.319908174022,0.1,543229.6437556096,0,0,0,0,245
16900.01725388326,6.0,0.0,0.19999999999999998,58048.88888888889,0.0,1.0,0.30221986300000003,0.2,0.0,2660.601736305232,-16900.01725388326,2042.9766955314374,0.0,8884.58260950457,0.0,0.2,0.299462772,8884.58260950457,0.1,543229.6437556096,0,0,0,0,246
22667.378925466655,7.0,5670.8700871248775,0.19999999999999998,58048.88888888889,0.0,1.0,0.296677723,0.2,0.0,5107.520899166236,-16996.50883834178,3890.755540693276,0.0,16900.01725388326,0.0,0.2,0.30221986300000003,16900.01725388326,0.1,543229.6437556096,0,0,0,0,247
22671.23506014043,8.0,13326.544704743463,0.19999999999999998,58048.88888888889,0.0,1.0,0.30046682199999997,0.2,0.0,5042.485541108614,-9344.690355396966,3903.550321779217,0.0,22667.378925466655,5670.8700871248775,0.2,0.296677723,16996.50883834178,0.1,543229.6437556096,0,0,0,0,248
23220.17352402664,9.0,20769.561694094864,0.19999999999999998,58048.88888888889,0.0,1.0,0.297550391,0.2,0.0,2807.7694136601767,-2450.611829931775,2149.715012445411,0.0,22671.23506014043,13326.544704743463,0.2,0.30046682199999997,9344.690355396966,0.1,543229.6437556096,0,0,0,0,249
23353.115001582926,10.0,25873.344772507255,0.19999999999999998,58048.88888888889,0.0,1.0,0.293607297,0.2,0.0,729.1805081854252,2520.2297709243285,563.0404168048975,0.0,23220.17352402664,20769.561694094864,0.2,0.297550391,2450.611829931775,0.1,543229.6437556096,0,0,0,0,250
23282.527438306945,11.0,26865.747037754107,0.2347325134956266,55528.65911796456,2041.3861144487048,1.0,0.294575633,0.2,0.0,0.0,3583.219599447162,0.0,0.0,23353.115001582926,25873.344772507255,0.2,0.293607297,0.0,0.1,543229.6437556096,2520.2297709243285,0,0,0,251
22743.371385968756,12.0,24455.627250726036,0.284114607355246,51945.43951851739,4943.793990000908,1.0,0.29540649,0.2,0.0,0.0,1712.2558647572805,0.0,0.0,23282.527438306945,26865.747037754107,0.2,0.294575633,0.0,0.1,543229.6437556096,3583.219599447162,0,0,0,252
22796.691015605677,13.0,18288.556030977732,0.30771203907228994,50233.18365376012,6330.721240454305,1.0,0.314645385,0.08,0.0,0.0,-4508.1349846279445,0.0,0.0,22743.371385968756,24455.627250726036,0.2,0.29540649,0.0,0.1,543229.6437556096,1712.2558647572805,0,0,0,253
22533.150056759754,14.0,9994.908528557597,0.23100981302820717,55798.78240021437,1822.586255826362,1.0,0.308760999,0.08,0.0,0.0,-12538.241528202157,0.0,-0.000925017975976517,22796.691015605677,18288.556030977732,0.08,0.314645385,0.0,0.1,543229.6437556096,-4508.1349846279445,0,0,0,254
